#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,name
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:40:00Z,726505084552.5333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T13:50:00Z,726605528610.1333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:00:00Z,726703651396.2667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:10:00Z,726802477909.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:20:00Z,726903798203.7333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:30:00Z,727002673220.2667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:40:00Z,727100330666.6666,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T14:50:00Z,727199186534.4,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:00:00Z,727297996936.5333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:10:00Z,727401237504,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:20:00Z,727501941555.2,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:30:00Z,727601412778.6666,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:40:00Z,727701823726.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T15:50:00Z,727806193356.8,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:00:00Z,727908586086.4,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:10:00Z,728292852462.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:20:00Z,728520938359.4667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:30:00Z,728623209813.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:40:00Z,728724089207.4667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T16:50:00Z,728822093721.6,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:00:00Z,728920654336,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:10:00Z,729018995507.2,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:20:00Z,729117565474.1333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:30:00Z,729215948151.4667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:40:00Z,729315737634.1333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T17:50:00Z,729417456605.8667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:00:00Z,729515959057.0667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:10:00Z,729613183010.1333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:20:00Z,729711566062.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:30:00Z,729810741316.2667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:40:00Z,729911484586.6666,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T18:50:00Z,730011963665.0667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:00:00Z,730112659968,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:10:00Z,730210850645.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:20:00Z,730308864000,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:30:00Z,730408117145.6,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:40:00Z,730508040123.7333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T19:50:00Z,730607345254.4,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:00:00Z,730708140373.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:10:00Z,730810100224,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:20:00Z,730912675805.8667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:30:00Z,731012888268.8,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:40:00Z,731113672942.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T20:50:00Z,731215541486.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:00:00Z,731316532940.8,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:10:00Z,731416357205.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:20:00Z,731517464849.0667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:30:00Z,731618097868.8,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:40:00Z,731721350963.2,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T21:50:00Z,731824517597.8667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:00:00Z,731928561390.9333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:10:00Z,732034020761.6,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:20:00Z,732137906824.5333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:30:00Z,732241547741.8667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:40:00Z,732344673962.6666,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T22:50:00Z,732448418338.1333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:00:00Z,732550159701.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:10:00Z,732651541333.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:20:00Z,732754645845.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:30:00Z,732858524023.4667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:40:00Z,732964037768.5333,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-20T23:50:00Z,733067675648,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:00:00Z,733170307413.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:10:00Z,733272669798.4,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:20:00Z,733378931302.4,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:30:00Z,733482255189.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:40:00Z,733588495360,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T00:50:00Z,733691657284.2667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:00:00Z,733795533073.0667,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:10:00Z,733898993493.3334,write_bytes,diskio,35c4ab29f7e3,sda
,,3,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,734000556866.3704,write_bytes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:20:00Z,35295267,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:30:00Z,35300882.03333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:40:00Z,35311090.05833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T01:50:00Z,35321243.88333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:00:00Z,35331460.05,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:10:00Z,35341829.958333336,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:20:00Z,35352228.15833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:30:00Z,35362614.608333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:40:00Z,35372732.53333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T02:50:00Z,35383045.05,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:00:00Z,35393334.958333336,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:10:00Z,35403869.025,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:20:00Z,35414323.416666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:30:00Z,35424886.90833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:40:00Z,35435336.233333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T03:50:00Z,35445803.65,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:00:00Z,35456167.99166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:10:00Z,35466433.516666666,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:20:00Z,35476656.61666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:30:00Z,35486915.50833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:40:00Z,35497152.84166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T04:50:00Z,35507452.06666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:00:00Z,35517701.75833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:10:00Z,35527814.28333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:20:00Z,35537876.791666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:30:00Z,35547828.34166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:40:00Z,35557617.28333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T05:50:00Z,35567637.875,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:00:00Z,35577814.041666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:10:00Z,35588273.3,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:20:00Z,35598760.75,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:30:00Z,35609153.833333336,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:40:00Z,35619713.61666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T06:50:00Z,35630251.55,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:00:00Z,35640759.18333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:10:00Z,35651258.06666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:20:00Z,35661798.99166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:30:00Z,35672445.575,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:40:00Z,35682956.375,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T07:50:00Z,35693515.95,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:00:00Z,35704197.475,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:10:00Z,35714941.775,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:20:00Z,35725593.233333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:30:00Z,35736504.983333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:40:00Z,35747070.40833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T08:50:00Z,35757478.291666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:00:00Z,35767624.96666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:10:00Z,35777960.041666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:20:00Z,35788478.43333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:30:00Z,35798917.74166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:40:00Z,35809400.833333336,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T09:50:00Z,35819728.458333336,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:00:00Z,35830050.016666666,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:10:00Z,35840575.925,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:20:00Z,35851301.25833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:30:00Z,35862060.041666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:40:00Z,35872614.725,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T10:50:00Z,35883060.825,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:00:00Z,35893431.766666666,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:10:00Z,35903570.78333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:20:00Z,35914040.11666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:30:00Z,35924595.391666666,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:40:00Z,35935436.84166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T11:50:00Z,35946244.75833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:00:00Z,35956881.19166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:10:00Z,35967843.35,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:20:00Z,35978816.06666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:30:00Z,35989515.575,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:40:00Z,36000253.11666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T12:50:00Z,36010588.275,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:00:00Z,36021030.09166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:10:00Z,36031734.55833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:20:00Z,36042655.15,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:30:00Z,36053607.425,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:40:00Z,36064246.983333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T13:50:00Z,36074838.666666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:00:00Z,36085359.291666664,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:10:00Z,36095979.75,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:20:00Z,36106696.608333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:30:00Z,36117359.86666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:40:00Z,36127931.24166667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T14:50:00Z,36138495.80833333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:00:00Z,36149103.36666667,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:10:00Z,36160012.53333333,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:20:00Z,36170931.75,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:30:00Z,36181698.733333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:40:00Z,36192516.108333334,writes,diskio,35c4ab29f7e3,sda
,,4,2025-04-19T01:19:05.408507005Z,2025-04-21T01:19:05.408507005Z,2025-04-19T15:50:00Z,36203089.016666666,writes,diskio,35c4ab29f7e3,sda
